mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_validation_rmse,std_validation_rmse
0.08677854537963867,0.014088334510414252,0.006051778793334961,0.005864777401223214,1.0,0.01,5,200,5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5, 'model__subsample': 1.0}",-2.6583863634707625,-2.7921306354952584,-2.695771424226014,-2.7077051530725087,-2.8299608700581027,-2.7367908892645296,0.06390458365528967,29,-2.271979895886051,-2.3102946475101915,-2.326214382269962,-2.306320508348906,-2.315533022087007,-2.3060684912204237,0.018305138689414985,2.7367908892645296,0.06390458365528967
0.07457561492919922,0.00773168117589842,0.007937145233154298,0.0032974393382043613,0.7,0.01,5,200,5,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5, 'model__subsample': 1.0}",-2.6844668403645366,-2.7655475140965176,-2.700061523632899,-2.7125804589873947,-2.8262534072619463,-2.7377819488686588,0.05195877583174183,30,-2.3031195659556976,-2.359784052343626,-2.3346712181224643,-2.294672777772851,-2.319341553507203,-2.3223178335403682,0.02322931118877334,2.7377819488686588,0.05195877583174183
0.06117501258850098,0.018255045490347233,0.0033882617950439452,0.00036953737179720443,0.7,0.01,3,300,5,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 5, 'model__subsample': 1.0}",-2.7089101381369782,-2.774201313477424,-2.708622464586888,-2.684250837937161,-2.814893493164032,-2.7381756494604965,0.048623496783774305,31,-2.464179477851588,-2.4586978175835457,-2.4975166897700314,-2.4783388335493775,-2.4631445980424087,-2.4723754833593903,0.014192280270384886,2.7381756494604965,0.048623496783774305
0.03345885276794434,0.0017021703971153905,0.0033535480499267576,0.0010000982352564873,0.7,0.01,5,100,5,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.697022440616603,-2.7538401204464877,-2.7200470661399505,-2.6991279140388085,-2.822945051884722,-2.7385965186253145,0.04685573466990579,32,-2.4876863911595923,-2.4921968256381106,-2.488304133820777,-2.4932506198138027,-2.489199754795092,-2.4901275450454747,0.0021991077152901896,2.7385965186253145,0.04685573466990579
0.08030776977539063,0.009540916108545877,0.003902244567871094,0.0013140133781312242,0.7,0.01,7,100,1,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.7048433502744844,-2.759224586865777,-2.7158217594522465,-2.696111565168416,-2.8291913733731326,-2.741038527026811,0.049124464740681044,33,-2.2347271019690704,-2.258859755447531,-2.268835504279081,-2.2231542732544347,-2.2556740793059933,-2.248250142851222,0.016757751177070953,2.741038527026811,0.049124464740681044
0.06542062759399414,0.00463337205073615,0.005282783508300781,0.0033032786965583516,1.0,0.01,3,300,1,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 1.0}",-2.689764997381562,-2.770908536423024,-2.7429693319501975,-2.667135886414763,-2.837409052669297,-2.7416375609677686,0.060451641177051166,34,-2.4264324558149872,-2.4165694125025543,-2.4573685424799523,-2.4552186044103794,-2.4252265659949908,-2.436163116240573,0.01679874305505529,2.7416375609677686,0.060451641177051166
0.08457794189453124,0.010228212785013182,0.003635215759277344,0.0007152202184123137,0.7,0.01,7,100,5,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.700130815511569,-2.751244874801702,-2.7226275663959076,-2.7127817352921038,-2.8253204170702086,-2.7424210818142987,0.044741255787903236,35,-2.325227614082474,-2.3403829659603668,-2.331772751556159,-2.3224633296702097,-2.3405903132509946,-2.332087394904041,0.007495256427192511,2.7424210818142987,0.044741255787903236
0.08174796104431152,0.020075183762129998,0.005454492568969726,0.004972423538990015,0.7,0.01,3,300,1,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 1.0}",-2.712311374156573,-2.766568826088702,-2.7348321226836316,-2.6849077063388074,-2.830213115071437,-2.74576662886783,0.05001313104782174,36,-2.4321778280973887,-2.4223290341395876,-2.462772665491304,-2.4525982464879426,-2.4330966965819663,-2.440594894159638,0.014809764472396113,2.74576662886783,0.05001313104782174
0.08508839607238769,0.011135829959362074,0.00655217170715332,0.003335318225571193,0.7,0.01,5,200,1,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1, 'model__subsample': 1.0}",-2.6905196250186267,-2.770288792746797,-2.7289158936487508,-2.7143594285211434,-2.8310876430042096,-2.7470342765879057,0.04938738354318932,37,-2.215718533686494,-2.2670944484935682,-2.295451626519508,-2.2495526962844146,-2.274084346504475,-2.260380330297692,0.026738694795699552,2.7470342765879057,0.04938738354318932
0.09982185363769532,0.017678528401454233,0.003471517562866211,0.0007744735427057768,1.0,0.01,5,200,1,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1, 'model__subsample': 1.0}",-2.7002421286476745,-2.7974319373676546,-2.721271066688004,-2.7134678436117263,-2.8048464648546254,-2.747451888233937,0.04441003229625939,38,-2.191659033568208,-2.2413280939110276,-2.277275469988749,-2.2245719665487225,-2.238688766475331,-2.234704666098408,0.02766808369136358,2.747451888233937,0.04441003229625939
0.07049360275268554,0.013170262999487281,0.007166385650634766,0.004088685918109083,0.7,0.01,7,100,1,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 1.0}",-2.677432774667418,-2.761937148058874,-2.733183432771953,-2.720035638876144,-2.84716696348572,-2.747951191572022,0.056585489801375795,39,-2.1893524344194604,-2.369951960334782,-2.2807469692242868,-2.218434168083251,-2.275076328889418,-2.2667123721902396,0.06203335104526176,2.747951191572022,0.056585489801375795
0.09901738166809082,0.009072617922422132,0.0030118465423583985,0.0001821049535151994,1.0,0.01,7,100,1,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.695979180226238,-2.775863740860784,-2.733965831278573,-2.7039369411125374,-2.8351593667195583,-2.7489810120395384,0.051406241019468626,40,-2.2105445903556573,-2.266860306203361,-2.251128349929605,-2.2099777496650703,-2.219663401573051,-2.231634879545349,0.02314292085480206,2.7489810120395384,0.051406241019468626
0.11404476165771485,0.01296616542493299,0.0043356895446777345,0.001369033490512237,1.0,0.01,5,200,5,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.719466651959938,-2.774807175414878,-2.7185566190323525,-2.7125325132733296,-2.8203175874718536,-2.7491361094304705,0.042145015449448105,41,-2.2505574079128037,-2.2642928910073854,-2.2500327931713016,-2.246762808449206,-2.246195403139556,-2.2515682607360508,0.0065917474170083205,2.7491361094304705,0.042145015449448105
0.0751112937927246,0.012605111097350848,0.006510305404663086,0.004738679814758425,0.7,0.01,7,100,5,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__reg_lambda': 5, 'model__subsample': 1.0}",-2.6926841039580163,-2.7655298293965718,-2.7247202479284365,-2.718510323030942,-2.8463396408573964,-2.7495568290342725,0.05373508641214835,42,-2.285200534973013,-2.421701736709585,-2.337192427080093,-2.2796644325381754,-2.3202981295350904,-2.3288114521671917,0.05116378407043039,2.7495568290342725,0.05373508641214835
0.09221925735473632,0.008651940204898258,0.004304170608520508,0.001975762540522353,0.7,0.01,5,200,5,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.7201833246899145,-2.7597626274620777,-2.7290455406407426,-2.71014694876306,-2.829049781507186,-2.749637644612596,0.043034659358808104,43,-2.2801888339669856,-2.2915795566062562,-2.2860945485911244,-2.2734244945210933,-2.2924718632478522,-2.2847518593866623,0.007171458973142916,2.749637644612596,0.043034659358808104
0.09882001876831055,0.010223283000300284,0.0036633968353271484,0.0013338868369880197,1.0,0.01,7,100,5,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.7053158591846898,-2.7749390412629054,-2.7211449919598745,-2.719133519927314,-2.8337224003474195,-2.7508511625364407,0.04776985918380962,44,-2.294039159693159,-2.337671634224443,-2.3129519058924344,-2.2942441923920405,-2.3025574149396775,-2.308292861428351,0.01623728701227363,2.7508511625364407,0.04776985918380962
0.07815041542053222,0.013512629809081977,0.0040721893310546875,0.0014547890416961352,0.7,0.01,5,200,1,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.7254363738544924,-2.768051498876261,-2.736399943601109,-2.701803656360039,-2.8328242512675788,-2.752903144791896,0.045287509900703495,45,-2.2066180760364063,-2.215223937266136,-2.223580327639384,-2.2033181858328983,-2.2265763545487807,-2.2150633762647214,0.009103686107823961,2.752903144791896,0.045287509900703495
